BAND_NUMBER,SPECIES,BANDING_MONTH,BANDING_DAY,BANDING_YEAR,AGE,SEX,BANDER_LOCATION_ID,CAPTURE_TIME,NET_NEST_CAVITY_NUMBER,WING_CHORD,BIRD_WEIGHT,FAT_SCORE,SKULL
287113397,LISP,8,29,2020,HY,U,RPBO,8:40,1,56,14.1,0,
287113398,SAVS,8,29,2020,HY,U,RPBO,9:40,4,67,16.5,1,
287113399,SAVS,8,29,2020,HY,U,RPBO,10:20,1,74,19.9,0,
287113400,SAVS,8,29,2020,HY,U,RPBO,10:20,1,70,18.9,3,3
287113401,LISP,8,29,2020,HY,U,RPBO,11:00,4,54,13.7,0,
287113402,LISP,8,30,2020,HY,U,RPBO,6:20,1,56,13.2,1,2
287113403,LISP,8,30,2020,HY,U,RPBO,6:20,4,61,14.2,0,3
287113404,SAVS,8,30,2020,HY,U,RPBO,6:40,1,69,17.1,0,3
287113405,LISP,8,30,2020,HY,U,RPBO,7:00,1,60,14.1,0,3
287113406,LISP,8,30,2020,HY,U,RPBO,7:00,1,57,12.9,0,3
287113407,LISP,8,30,2020,HY,U,RPBO,7:40,8,58,12.9,3,3
287113408,SAVS,8,30,2020,HY,U,RPBO,8:00,1,70,15.7,2,2
287113409,SAVS,8,30,2020,HY,U,RPBO,8:00,1,75,18.9,0,3
287113410,LISP,8,30,2020,AHY,U,RPBO,8:20,3,61,14.4,0,6
287113411,LISP,8,30,2020,AHY,U,RPBO,8:20,1,60,16.3,1,6
287113412,LISP,8,30,2020,AHY,U,RPBO,8:20,1,59,14.5,1,6
287113413,LISP,8,30,2020,HY,U,RPBO,8:20,1,62,15.1,1,3
287113414,ORJU,8,30,2020,HY,M,RPBO,8:40,11,74,18.4,1,3
287113415,BEWR,8,30,2020,HY,U,RPBO,9:40,6,50,9.8,1,
287113416,ORJU,8,30,2020,HY,F,RPBO,10:20,9,69,16.5,0,3
287113417,LISP,8,31,2020,HY,U,RPBO,6:00,7,58,15.4,3,3
287113418,LISP,8,31,2020,HY,U,RPBO,6:40,1,62,15,3,2
287113419,LISP,8,31,2020,AHY,U,RPBO,6:40,1,57,13.3,1,6
287113420,BEWR,8,31,2020,HY,U,RPBO,7:20,11,49,10.3,0,
287113421,LISP,8,31,2020,HY,U,RPBO,8:00,4,61,14.4,0,3
287113422,LISP,8,31,2020,AHY,U,RPBO,8:20,1,57,14.4,0,6
287113423,LISP,8,31,2020,HY,U,RPBO,8:20,4,61,16.7,4,3
287113424,SAVS,8,31,2020,HY,U,RPBO,10:00,4,70,17,1,3
287113425,SAVS,8,31,2020,HY,U,RPBO,11:00,1,74,18.3,1,3
287113426,SAVS,8,31,2020,HY,U,RPBO,11:00,1,71,18.6,2,3
287113427,SAVS,9,1,2020,HY,U,RPBO,7:00,1,66,17,0,
287113428,SAVS,9,1,2020,HY,U,RPBO,7:00,3,67,14.8,0,
287113429,LISP,9,1,2020,HY,U,RPBO,7:20,4,57,15.1,0,
287113430,SAVS,9,1,2020,HY,U,RPBO,7:40,1,66,15.7,0,
287113431,LISP,9,1,2020,HY,U,RPBO,7:40,1,56,13.8,0,
287113432,LISP,9,1,2020,HY,U,RPBO,9:00,4,56,14.5,0,
287113433,LISP,9,2,2020,HY,U,RPBO,7:25,3,56,14.5,0,3
287113434,ORJU,9,2,2020,HY,M,RPBO,7:25,12,74,18.9,2,3
287113435,ORJU,9,3,2020,AHY,M,RPBO,6:25,7,70,16,1,6
287113436,LISP,9,3,2020,HY,U,RPBO,6:25,3,55,13.5,1,3
287113437,ORJU,9,3,2020,HY,F,RPBO,6:25,4,69,16.9,0,3
287113438,LISP,9,3,2020,HY,U,RPBO,6:45,1,60,14.8,1,3
287113439,LISP,9,3,2020,HY,U,RPBO,7:05,3,60,13.8,1,3
287113440,BEWR,9,3,2020,HY,U,RPBO,7:25,5,50,11,1,2
287113441,SAVS,9,3,2020,HY,U,RPBO,8:25,1,71,17,1,3
287113442,LISP,9,4,2020,HY,U,RPBO,6:25,3,59,14,0,
287113443,SAVS,9,4,2020,HY,U,RPBO,6:45,1,75,19.5,1,
287113444,LISP,9,5,2020,HY,U,RPBO,6:25,7,56,13.6,2,
287113445,ORJU,9,5,2020,AHY,F,RPBO,6:45,6,72,17.7,0,
287113446,ORJU,9,5,2020,HY,F,RPBO,6:45,6,75,18.7,0,
287113447,LISP,9,5,2020,HY,U,RPBO,7:45,4,61,16.7,4,
287113448,LISP,9,5,2020,HY,U,RPBO,7:45,1,57,14.2,0,
287113449,LISP,9,5,2020,HY,U,RPBO,8:05,4,56,13.9,0,
295023405,TOWA,10,15,2020,HY,F,RPBO,8:25,3,60,8.8,3,3
292051017,OCWA,8,19,2020,HY,U,RPBO,7:25,9,55,8.4,0,
292051018,AMGO,8,19,2020,AHY,M,RPBO,8:05,4,,11.7,0,6
292051019,COYE,8,19,2020,HY,U,RPBO,9:25,7,52,9.9,3,
292051020,COYE,8,19,2020,HY,M,RPBO,10:25,4,55,10.4,3,
292051021,WAVI,8,19,2020,HY,U,RPBO,10:25,7,63,11.6,2,
292051022,COYE,8,20,2020,HY,M,RPBO,6:05,3,55,10.1,4,
292051023,COYE,8,20,2020,HY,M,RPBO,6:45,5,53,10.2,1,
292051024,COYE,8,20,2020,HY,M,RPBO,10:45,2,54,9.5,2,
292051025,WAVI,8,20,2020,HY,U,RPBO,11:05,7,65,12.8,1,
292051026,OCWA,8,21,2020,HY,F,RPBO,8:05,7,56,9.1,3,
292051027,OCWA,8,21,2020,HY,F,RPBO,11:25,7,58,9.3,4,
292051028,COYE,8,22,2020,HY,M,RPBO,6:30,1,54,10.7,5,
292051029,COYE,8,22,2020,HY,U,RPBO,6:30,13,52,9.8,3,
292051030,OCWA,8,22,2020,HY,F,RPBO,7:50,10,57,8.2,0,
292051031,OCWA,8,22,2020,HY,U,RPBO,8:10,4,56,8.2,1,2
292051032,MGWA,8,22,2020,HY,U,RPBO,9:10,7,57,10.7,2,2
292051033,YEWA,8,22,2020,HY,M,RPBO,10:10,4,58,9,0,
292051034,OCWA,8,22,2020,HY,F,RPBO,11:50,4,56,8.7,3,3
292051035,ORJU,8,23,2020,HY,F,RPBO,6:30,6,70,16.8,1,4
292051037,COYE,8,23,2020,HY,U,RPBO,8:10,2,54,8.5,1,3
292051038,ORJU,8,23,2020,HY,F,RPBO,8:50,11,73,16.5,1,
292051039,YEWA,8,23,2020,HY,F,RPBO,10:10,6,60,9.9,3,
292051040,OCWA,8,23,2020,HY,F,RPBO,10:30,5,51,9,2,3
292051041,MGWA,8,24,2020,HY,U,RPBO,6:10,6,55,10.5,2,
292051042,OCWA,8,24,2020,HY,U,RPBO,6:30,4,55,10.2,0,3
292051043,CHSP,8,24,2020,HY,U,RPBO,6:30,4,72,11.1,1,
292051044,OCWA,8,24,2020,HY,F,RPBO,6:30,4,54,7.5,1,2
292051045,OCWA,8,24,2020,HY,M,RPBO,6:30,4,59,7.9,1,3
292051046,YEWA,8,24,2020,HY,U,RPBO,7:10,4,63,9.3,0,3
292051047,AMGO,8,24,2020,HY,F,RPBO,7:10,2,69,12,3,
292051048,YEWA,8,24,2020,HY,U,RPBO,7:10,4,59,8.9,2,
292051049,OCWA,8,24,2020,HY,M,RPBO,7:10,11,56,8.5,1,
292051050,YEWA,8,24,2020,AHY,F,RPBO,10:30,5,62,8.7,1,
292051051,AMGO,8,24,2020,HY,F,RPBO,10:30,1,69,12.9,3,3
292051052,AMGO,8,24,2020,HY,M,RPBO,11:10,1,72,12.1,2,
292051053,AMGO,8,24,2020,HY,M,RPBO,11:30,1,71,12.4,3,
292051054,YEWA,8,24,2020,HY,M,RPBO,11:30,1,62,9.3,0,
292051055,COYE,8,25,2020,HY,U,RPBO,6:10,3,51,8.5,1,
292051056,COYE,8,25,2020,HY,M,RPBO,6:10,3,56,9.8,2,
292051057,OCWA,8,25,2020,HY,F,RPBO,6:50,7,58,8.9,3,2
292051058,OCWA,8,25,2020,HY,F,RPBO,6:50,7,57,8.1,1,
292051059,COYE,8,25,2020,HY,U,RPBO,7:10,2,51,9.3,0,
292051060,WAVI,8,25,2020,HY,U,RPBO,8:30,10,66,11.3,0,
292051061,HOWR,8,25,2020,AHY,U,RPBO,8:50,7,51,10.4,0,
292051062,YEWA,8,25,2020,HY,F,RPBO,9:30,10,59,9.4,0,
292051063,YEWA,8,25,2020,HY,M,RPBO,9:30,10,63,8.6,0,
292051064,AMGO,8,25,2020,HY,F,RPBO,11:50,2,67,13.1,2,
292051065,YEWA,8,26,2020,HY,F,RPBO,6:55,8,59,9.4,1,
292051066,YEWA,8,26,2020,HY,F,RPBO,7:15,4,58,8.3,0,
292051067,YEWA,8,26,2020,HY,F,RPBO,7:15,1,59,8.9,0,
292051068,COYE,8,26,2020,HY,M,RPBO,7:35,4,56,10.1,2,
292051069,YEWA,8,26,2020,HY,F,RPBO,10:15,13,58,9.3,0,
292051070,MGWA,8,26,2020,HY,U,RPBO,10:55,12,55,9.8,0,
292051071,YEWA,8,26,2020,HY,M,RPBO,11:15,3,61,9.3,0,
292051072,OCWA,8,26,2020,HY,F,RPBO,11:35,9,58,9.2,4,
292051073,YEWA,8,27,2020,HY,F,RPBO,6:35,9,59,8.7,0,
292051074,OCWA,8,27,2020,HY,M,RPBO,6:35,4,57,8.5,0,3
292051075,YEWA,8,27,2020,HY,M,RPBO,6:35,4,60,9,0,
292051076,YEWA,8,27,2020,HY,F,RPBO,6:35,4,59,8.8,0,
292051077,OCWA,8,27,2020,HY,M,RPBO,6:35,4,59,8.9,0,
292051078,OCWA,8,27,2020,HY,U,RPBO,6:35,3,61,8.8,0,3
292051079,MGWA,8,27,2020,HY,M,RPBO,6:35,13,55,9.8,0,
292051080,YEWA,8,27,2020,HY,M,RPBO,7:15,4,62,8.7,0,
292051081,COYE,8,27,2020,HY,U,RPBO,7:35,7,52,9.2,4,
292051082,MGWA,8,27,2020,HY,U,RPBO,8:15,11,57,10.8,3,3
292051083,CBCH,8,27,2020,HY,U,RPBO,10:55,13,59,10.3,1,
292051084,CBCH,8,27,2020,HY,U,RPBO,10:55,13,59,9.7,2,
292051085,COYE,8,28,2020,HY,U,RPBO,6:15,7,54,9.2,4,
292051086,YEWA,8,28,2020,HY,U,RPBO,6:35,4,57,8.8,1,
292051087,YEWA,8,28,2020,HY,U,RPBO,6:35,4,58,8.7,0,
292051088,YEWA,8,28,2020,HY,M,RPBO,7:15,4,61,9.8,1,
292051089,OCWA,8,28,2020,AHY,M,RPBO,7:15,4,61,9.2,2,
292051090,YEWA,8,28,2020,HY,U,RPBO,7:15,4,59,9.3,0,
292051091,YEWA,8,28,2020,HY,U,RPBO,7:15,4,59,9.2,1,
292051092,YEWA,8,28,2020,HY,U,RPBO,7:15,4,59,8.5,0,
292051093,RBNU,8,28,2020,AHY,M,RPBO,7:35,4,71,11.6,0,
292051094,YEWA,8,28,2020,HY,U,RPBO,7:35,7,60,8.9,0,
292051095,MGWA,8,28,2020,HY,U,RPBO,7:35,13,54,9.8,0,
292051096,YEWA,8,28,2020,HY,M,RPBO,7:35,6,58,8.7,0,
292051097,OCWA,8,28,2020,HY,F,RPBO,7:55,7,55,8.3,0,
292051098,OCWA,8,28,2020,HY,M,RPBO,7:55,6,60,9,0,
292051099,OCWA,8,28,2020,HY,F,RPBO,8:15,9,56,8.8,0,
292051100,OCWA,8,28,2020,HY,F,RPBO,8:35,3,56,8.7,3,
292051101,YEWA,8,28,2020,AHY,F,RPBO,8:55,5,62,8.6,0,
292051102,HOWR,8,28,2020,AHY,U,RPBO,10:35,7,46,10.9,2,6
292051103,OCWA,8,28,2020,AHY,F,RPBO,10:35,13,55,9,0,
292051104,OCWA,8,29,2020,HY,F,RPBO,6:00,1,57,8.1,1,
292051105,OCWA,8,29,2020,HY,M,RPBO,6:00,4,60,8.9,0,
292051106,YEWA,8,29,2020,HY,U,RPBO,6:00,4,59,9.3,1,
292051107,OCWA,8,29,2020,HY,M,RPBO,6:40,10,59,8.1,0,
292051108,COYE,8,29,2020,HY,U,RPBO,6:40,3,53,8.9,0,
292051109,YEWA,8,29,2020,HY,M,RPBO,6:40,3,63,9.6,0,
292051110,OCWA,8,29,2020,HY,F,RPBO,6:40,4,56,8.3,0,
292051111,YEWA,8,29,2020,HY,M,RPBO,6:40,4,61,8.2,0,
292051112,OCWA,8,29,2020,HY,M,RPBO,7:20,4,60,8.5,0,
292051113,YEWA,8,29,2020,HY,U,RPBO,7:40,3,58,8.2,0,
292051114,YEWA,8,29,2020,HY,U,RPBO,9:00,4,,9,0,
292051115,COYE,8,29,2020,HY,M,RPBO,9:20,9,52,9.5,0,
292051116,OCWA,8,29,2020,HY,F,RPBO,9:20,11,56,7.7,1,
292051117,YEWA,8,29,2020,HY,U,RPBO,10:20,6,59,8.6,0,
292051118,YEWA,8,29,2020,HY,M,RPBO,11:40,13,62,10,1,
292051119,OCWA,8,30,2020,HY,M,RPBO,7:00,7,58,8.1,1,3
292051120,COYE,8,30,2020,HY,U,RPBO,7:40,4,54,9,1,3
292051121,MGWA,8,30,2020,HY,M,RPBO,8:00,7,57,11.2,3,4
292051122,YEWA,8,30,2020,HY,F,RPBO,8:20,3,58,9,1,
292051123,COYE,8,30,2020,HY,M,RPBO,8:20,4,56,9.9,3,
292051124,AMGO,8,30,2020,HY,M,RPBO,9:00,3,71,12.3,1,
295005501,PSFL,7,21,2020,AHY,U,RPBO,11:05,11,65,12.2,0,
295005502,WIWA,7,21,2020,HY,F,RPBO,11:05,7,55,7.9,0,
295005503,WIWA,7,22,2020,HY,M,RPBO,5:25,7,57,7.8,2,1
295005504,PSFL,7,22,2020,AHY,F,RPBO,5:25,6,63,9.9,1,
295005505,WIWA,7,22,2020,HY,F,RPBO,6:05,6,53,7.5,0,
295005506,PSFL,7,22,2020,HY,U,RPBO,6:05,6,62,10.6,1,
295005507,WIWA,7,22,2020,HY,F,RPBO,6:05,7,53,6.8,0,
295005508,WIWA,7,22,2020,HY,F,RPBO,6:45,3,52,6.8,0,
295005509,WIWA,7,22,2020,HY,M,RPBO,6:45,4,55,7.1,0,
295005510,PSFL,7,22,2020,AHY,U,RPBO,7:05,9,67,10.5,1,
295005511,WIWA,7,22,2020,HY,M,RPBO,7:05,4,57,7.7,1,
295005512,BRCR,7,22,2020,HY,U,RPBO,7:45,5,64,8.6,3,
295005513,WIWA,7,22,2020,HY,F,RPBO,8:05,10,54,7.3,0,
295005514,PSFL,7,22,2020,HY,U,RPBO,8:05,4,61,10.2,0,
295005515,WIWA,7,22,2020,HY,U,RPBO,8:25,13,54,7.2,1,
295005516,BRCR,7,22,2020,HY,U,RPBO,8:45,12,64,8.9,1,
295005517,WIWA,7,22,2020,HY,F,RPBO,9:45,4,54,7.6,0,
295005518,PSFL,7,22,2020,HY,U,RPBO,10:25,5,60,11.8,3,
295005519,WIWA,7,23,2020,HY,M,RPBO,5:30,7,54,7.3,0,
295005520,BTYW,7,23,2020,HY,M,RPBO,5:50,4,59,9.1,0,
295005521,PSFL,7,23,2020,HY,U,RPBO,5:50,6,60,10.2,0,
295005522,WIWA,7,23,2020,HY,M,RPBO,6:10,4,54,7.2,0,
295005523,PSFL,7,23,2020,AHY,U,RPBO,6:30,4,65,10.2,0,
295005524,PSFL,7,23,2020,AHY,U,RPBO,6:30,4,64,10,0,
295005525,PSFL,7,23,2020,HY,U,RPBO,7:10,4,61,10.5,0,
295005526,PSFL,7,23,2020,AHY,U,RPBO,7:10,4,60,10,1,
295005527,WIWA,7,23,2020,HY,F,RPBO,7:10,7,53,7.1,0,
295005528,PSFL,7,23,2020,HY,U,RPBO,7:30,9,64,10.4,0,
295005529,WIWA,7,23,2020,HY,F,RPBO,7:30,7,52,7,0,
295005530,WIWA,7,23,2020,HY,M,RPBO,8:10,10,55,7.5,0,
295005531,WIWA,7,23,2020,HY,M,RPBO,8:30,10,54,7.3,0,
295005532,PSFL,7,23,2020,AHY,F,RPBO,9:30,9,58,9.9,1,
295005533,WIWA,7,23,2020,HY,M,RPBO,10:10,9,56,7.4,0,
295005534,PSFL,7,23,2020,HY,U,RPBO,10:10,7,60,9.8,0,
295005535,WIWA,7,23,2020,HY,M,RPBO,11:10,13,56,7.5,0,
295005536,PSFL,7,23,2020,HY,U,RPBO,11:10,9,62,10.6,1,
295005537,WIWA,7,24,2020,AHY,M,RPBO,5:50,6,56,7.4,0,
295005538,PSFL,7,24,2020,AHY,U,RPBO,6:10,4,69,11.2,0,
295005539,WIWA,7,24,2020,HY,M,RPBO,6:30,6,56,7.3,0,
295005540,WIWA,7,24,2020,HY,M,RPBO,6:50,4,55,7.2,0,
295005541,WIWA,7,24,2020,HY,F,RPBO,6:50,4,53,7.9,3,
295005542,BRCR,7,24,2020,HY,U,RPBO,7:30,9,61,8.7,0,
295005543,PSFL,7,24,2020,AHY,U,RPBO,7:30,8,66,11.2,0,
295005544,PSFL,7,24,2020,HY,U,RPBO,8:10,8,65,10.5,0,
295005545,PSFL,7,24,2020,AHY,U,RPBO,9:10,8,66,11.3,0,
295005546,PSFL,7,24,2020,AHY,F,RPBO,10:30,4,60,11,0,
295005547,PSFL,7,25,2020,HY,U,RPBO,5:50,13,61,10.5,0,
295005548,PSFL,7,25,2020,HY,U,RPBO,5:50,4,61,10.3,0,
295005549,WIWA,7,25,2020,HY,M,RPBO,6:30,3,56,7.2,0,
295005871,WIWA,8,13,2020,HY,M,RPBO,9:35,9,54,7.2,0,
295005872,BRCR,8,13,2020,HY,U,RPBO,10:35,8,61,8,1,
295005873,BRCR,8,13,2020,HY,U,RPBO,11:15,12,64,10.4,0,
295005874,WIWA,8,13,2020,HY,M,RPBO,11:15,7,51,7.4,0,
295005875,PSFL,8,13,2020,HY,U,RPBO,11:35,9,61,10.8,1,
295005876,PSFL,8,14,2020,HY,U,RPBO,5:55,4,66,10.8,0,
295005877,PSFL,8,14,2020,HY,U,RPBO,5:55,9,61,9.5,0,
295005878,PSFL,8,14,2020,HY,U,RPBO,5:55,12,62,9.6,0,
295005879,WIWA,8,14,2020,HY,M,RPBO,5:55,6,55,7.3,2,
295005880,WIWA,8,14,2020,HY,F,RPBO,6:15,4,52,6.8,1,
295005881,PSFL,8,14,2020,HY,U,RPBO,6:15,13,61,9.9,0,
295005882,WIFL,8,14,2020,AHY,F,RPBO,6:15,4,64,10.3,0,
295005883,PSFL,8,14,2020,HY,U,RPBO,6:35,13,63,10.4,0,
295005884,PSFL,8,14,2020,HY,U,RPBO,6:55,13,61,10.2,0,
295005885,PAWR,8,14,2020,HY,U,RPBO,7:35,11,45,8.4,2,3
295005886,WIFL,8,14,2020,HY,U,RPBO,7:55,4,61,10.9,0,
295005887,PSFL,8,14,2020,HY,U,RPBO,9:35,6,61,9.9,0,
295005888,PSFL,8,14,2020,HY,U,RPBO,9:55,4,60,9.9,0,
295005889,WIWA,8,14,2020,HY,M,RPBO,9:55,4,55,7.9,0,
295005890,WIWA,8,14,2020,HY,M,RPBO,10:55,8,55,7.7,2,
295005891,PSFL,8,15,2020,HY,U,RPBO,6:40,6,66,11.4,0,
295005892,PSFL,8,15,2020,HY,U,RPBO,7:00,4,59,10.2,0,
295005893,WIFL,8,15,2020,HY,U,RPBO,7:00,3,63,10.6,0,
295005894,PSFL,8,15,2020,HY,U,RPBO,7:20,11,66,11.7,1,
295005895,PSFL,8,15,2020,HY,U,RPBO,8:20,13,60,10.7,0,
295005896,WIFL,8,15,2020,HY,U,RPBO,10:00,3,69,12,0,
295005897,WIFL,8,15,2020,HY,U,RPBO,10:40,4,61,11.8,1,
295005898,PSFL,8,16,2020,HY,U,RPBO,6:00,11,62,10.7,1,
295005899,WIWA,8,16,2020,HY,F,RPBO,6:00,4,53,7.2,1,2
295005900,WIFL,8,16,2020,HY,U,RPBO,7:00,4,63,11.4,2,
295005901,WIFL,8,16,2020,HY,U,RPBO,7:00,7,63,,1,
295005902,WIFL,8,16,2020,HY,U,RPBO,7:20,7,66,11.9,1,
295005903,WIFL,8,16,2020,HY,U,RPBO,7:40,4,64,11.9,2,
295005904,PSFL,8,16,2020,HY,U,RPBO,7:40,5,65,11.2,1,
295005905,PSFL,8,16,2020,HY,U,RPBO,11:40,8,61,11.4,2,
295005906,PSFL,8,17,2020,HY,U,RPBO,6:40,11,64,10.4,0,
295005907,WIWA,8,17,2020,AHY,M,RPBO,7:00,4,53,7,0,
295005908,PSFL,8,17,2020,HY,U,RPBO,7:00,4,64,10.8,0,
295005909,WIFL,8,17,2020,HY,U,RPBO,7:40,8,62,11.8,0,
295005910,PSFL,8,17,2020,HY,U,RPBO,7:40,8,59,10.2,2,
295005911,PSFL,8,17,2020,HY,U,RPBO,8:00,13,59,9.5,0,
295005912,PSFL,8,17,2020,HY,U,RPBO,8:20,6,61,9.9,0,
295005913,PSFL,8,17,2020,HY,U,RPBO,8:20,4,64,11,0,
295005914,WIFL,8,18,2020,HY,U,RPBO,6:00,7,62,10.5,2,
295005915,PSFL,8,18,2020,HY,U,RPBO,6:20,13,64,10.6,0,
295005916,WIFL,8,18,2020,HY,U,RPBO,6:40,6,63,11.9,2,
295005917,WIWA,8,18,2020,HY,F,RPBO,6:40,4,54,7.1,0,
295005918,PSFL,8,18,2020,HY,U,RPBO,7:00,12,67,11.6,1,
295005919,PSFL,8,18,2020,HY,U,RPBO,7:40,7,60,10.3,0,
295005920,PSFL,8,18,2020,HY,U,RPBO,8:00,13,62,10.1,0,
295005921,TOWA,8,18,2020,HY,F,RPBO,8:00,5,61,9.1,0,
295005922,TOWA,8,18,2020,HY,F,RPBO,8:20,5,63,9.1,3,
295005923,AMRE,8,18,2020,HY,M,RPBO,8:20,11,59,8.1,0,
295005924,WIWA,8,18,2020,HY,F,RPBO,8:40,13,56,6.8,0,
295005925,WIWA,8,18,2020,HY,M,RPBO,9:20,13,55,7.7,0,
295005926,WIFL,8,18,2020,HY,U,RPBO,10:00,6,66,11.9,2,
295005927,PSFL,8,18,2020,HY,U,RPBO,10:20,4,63,10.8,0,
295005928,WIFL,8,18,2020,HY,U,RPBO,11:40,6,62,11.5,0,
295005929,WIWA,8,19,2020,HY,F,RPBO,6:05,4,55,7.3,2,
295005930,WIFL,8,19,2020,HY,U,RPBO,6:25,4,62,11.8,0,
295005931,WIFL,8,19,2020,HY,U,RPBO,6:25,4,68,13,0,
295005932,WIFL,8,19,2020,HY,U,RPBO,6:25,6,60,10.2,0,
295005933,WIWA,8,19,2020,HY,M,RPBO,6:25,6,52,7,0,
295005934,WIWA,8,19,2020,HY,M,RPBO,6:25,7,56,8,0,3
295005935,PSFL,8,19,2020,HY,U,RPBO,6:25,13,64,10.9,0,
295005936,PSFL,8,19,2020,HY,U,RPBO,6:25,10,62,9.9,0,
295005937,WIWA,8,19,2020,HY,M,RPBO,7:05,7,53,7.4,0,
295005938,WIWA,8,19,2020,HY,M,RPBO,7:05,3,53,7.1,0,
295005939,WIWA,8,19,2020,AHY,M,RPBO,8:25,9,54,7.5,0,
295005940,PSFL,8,19,2020,HY,U,RPBO,8:25,10,61,9.9,0,
295005941,PSFL,8,19,2020,HY,U,RPBO,9:05,11,60,9.8,2,
295005942,WIFL,8,19,2020,HY,U,RPBO,9:05,4,61,10.9,0,
295005943,WIFL,8,19,2020,HY,U,RPBO,9:25,7,66,12.8,1,
295005944,PSFL,8,19,2020,HY,U,RPBO,9:25,10,61,9.5,0,
295005945,WIFL,8,20,2020,HY,U,RPBO,6:25,7,61,12.1,1,
295005946,PSFL,8,20,2020,HY,U,RPBO,7:05,12,60,9.9,0,
295005947,PSFL,8,20,2020,HY,U,RPBO,8:05,7,64,10.4,1,
295005948,WIWA,8,20,2020,HY,F,RPBO,8:05,3,55,7.3,1,3
295005949,WIFL,8,20,2020,HY,U,RPBO,8:45,4,65,11.6,0,
295005950,WIWA,8,20,2020,HY,F,RPBO,9:45,9,54,8,3,3
295005951,WIFL,8,20,2020,HY,U,RPBO,9:45,4,66,12.3,1,
295005952,BRCR,8,20,2020,HY,U,RPBO,10:25,8,61,7.8,2,3
295005953,WIWA,8,20,2020,HY,M,RPBO,11:25,13,54,8,3,
295005954,PSFL,8,21,2020,HY,U,RPBO,8:05,13,61,10.6,0,
295005955,BRCR,8,21,2020,HY,U,RPBO,11:45,11,58,8.3,0,
295005956,PSFL,8,22,2020,AHY,U,RPBO,6:00,3,62,9.5,1,
295005957,PSFL,8,22,2020,AHY,U,RPBO,6:00,12,68,10.9,,
295005958,WIWA,8,22,2020,HY,F,RPBO,7:50,13,53,7,1,
295005959,WIWA,8,22,2020,HY,M,RPBO,8:10,7,52,7.2,0,
295005960,WIWA,8,22,2020,HY,M,RPBO,8:10,12,53,7.2,1,
295005961,WIWA,8,22,2020,HY,F,RPBO,8:50,11,53,7.3,0,
295005962,WIWA,8,22,2020,HY,F,RPBO,9:25,12,54,7.5,0,
295005963,WIWA,8,22,2020,HY,F,RPBO,11:30,9,51,7.4,3,
295005964,WIWA,8,22,2020,HY,M,RPBO,11:30,12,57,8,0,1
295005965,PSFL,8,23,2020,HY,U,RPBO,6:10,13,61,9.5,0,
295005966,WIWA,8,23,2020,HY,M,RPBO,7:10,7,56,7.8,3,2
295005967,WIFL,8,23,2020,HY,U,RPBO,7:10,7,66,11.5,0,
295005968,PSFL,8,23,2020,HY,U,RPBO,7:10,10,61,10.1,2,
295005969,WIWA,8,23,2020,HY,F,RPBO,7:10,9,52,6.6,1,2
295005970,WIWA,8,23,2020,HY,F,RPBO,8:30,13,54,7.2,1,3
295005971,WIFL,8,23,2020,HY,U,RPBO,8:50,4,61,11,1,
295005972,COYE,8,23,2020,HY,U,RPBO,8:50,9,53,9.2,1,
295005973,WIFL,8,23,2020,HY,U,RPBO,9:10,4,63,11.4,1,
295005974,WIFL,8,23,2020,HY,U,RPBO,9:30,4,62,11.1,0,
295005975,WIWA,8,24,2020,HY,M,RPBO,5:50,3,57,7.5,1,3
295005976,WIWA,8,24,2020,HY,F,RPBO,6:30,4,55,7,1,
295005977,WIWA,8,24,2020,HY,M,RPBO,6:30,4,55,7.3,1,
295006193,GCKI,9,20,2020,HY,F,RPBO,7:30,8,55,6.1,4,
295006194,RCKI,9,20,2020,HY,F,RPBO,7:30,7,54,5.4,0,2
295006196,WIWA,9,20,2020,HY,F,RPBO,7:30,11,53,7,1,3
295006197,WIWA,9,20,2020,HY,F,RPBO,7:50,7,54,7.2,0,3
295006198,WIWA,9,20,2020,HY,F,RPBO,8:40,10,52,7,0,3
295006199,PAWR,9,20,2020,HY,U,RPBO,8:40,12,43,7.5,1,3
295006200,RCKI,9,20,2020,HY,F,RPBO,8:40,11,53,6,4,
295006201,PAWR,9,20,2020,HY,U,RPBO,9:10,6,45,7.8,1,3
295006202,PAWR,9,21,2020,HY,U,RPBO,6:50,13,46,8.5,3,
295006203,PAWR,9,21,2020,HY,U,RPBO,7:10,4,43,8.5,3,
295006204,PAWR,9,21,2020,HY,U,RPBO,7:30,7,44,8.2,1,
295006205,RCKI,9,21,2020,HY,F,RPBO,8:30,12,53,5.5,0,3
295006206,RCKI,9,21,2020,HY,M,RPBO,9:50,3,55,5.7,0,
295006207,PSFL,9,21,2020,HY,U,RPBO,11:50,11,59,10.2,0,
295006208,PAWR,9,22,2020,HY,U,RPBO,7:10,13,44,7.7,0,3
295006209,RCKI,9,22,2020,HY,F,RPBO,7:30,7,57,5.5,0,
295006210,GCKI,9,22,2020,AHY,F,RPBO,7:30,13,53,5.6,1,
295006211,RCKI,9,22,2020,AHY,F,RPBO,7:30,8,54,5.7,3,
295006212,RCKI,9,22,2020,HY,F,RPBO,7:30,4,54,5.4,0,
295006213,GCKI,9,22,2020,HY,F,RPBO,7:50,7,55,5.3,0,
295006214,GCKI,9,22,2020,HY,F,RPBO,9:50,12,53,5.5,2,
