SURVEY_DATE,SEASON,SKY_CONDITION_CODE,BUILDING_NAME,BUILDING_CODE,FACADE,SURVEY_START_TIME,SURVEY_END_TIME,SURVEYOR,EVIDENCE_FOUND,TYPE_OF_COLLISION,COLLISION_TYPE_CATEGORY,GROUND_OR_WINDOW,NUMBER_OF_FEATHERS,SPECIES_ID,CODE,TAXONOMIC_GROUPING
2020-09-19,Fall,1,Fine Arts Building,FIA,FIA4,15:58,16:10,JO,N,none,n,n,n,NA,2020-09-19 FIA4 NA,
2020-09-19,Fall,1,Fine Arts Building,FIA,FIA5,15:58,16:10,JO,N,none,n,n,n,NA,2020-09-19 FIA5 NA,
2020-09-19,Fall,1,Fine Arts Building,FIA,FIA6,15:58,16:10,JO,N,none,n,n,n,NA,2020-09-19 FIA6 NA,
2020-09-19,Fall,1,Fine Arts Building,FIA,FIA7,15:58,16:10,RG,Y,feather smear,s,w,5,unknown,2020-09-19 FIA7 unknown,
2020-09-19,Fall,1,Fine Arts Building,FIA,FIA7,15:58,16:10,JO,Y,feather smear,s,w,1,unknown,2020-09-19 FIA7 unknown,
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB1,16:17,16:30,JO,N,none,n,n,n,NA,2020-09-19 MSB1 NA,
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB2,16:17,16:30,RG,Y,feather smear,s,w,1,unknown,2020-09-19 MSB2 unknown,
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB3,16:17,16:30,JO,N,none,n,n,n,NA,2020-09-19 MSB3 NA,
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB4,16:17,16:30,JO,Y,feather smear,s,w,1,unknown,2020-09-19 MSB4 unknown,
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB5,16:17,16:30,RG,Y,carcass,c,g,n,GCSP,2020-09-19 MSB5 GCSP,Sparrow
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB6,16:17,16:30,JO,N,none,n,n,n,NA,2020-09-19 MSB6 NA,
2020-09-19,Fall,1,Medical Sciences Building,MSB,MSB7,16:17,16:30,JO,N,none,n,n,n,NA,2020-09-19 MSB7 NA,
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW1,16:50,17:03,JO,N,none,n,n,n,NA,2020-09-19 EOW1 NA,
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW2,16:50,17:03,RG,Y,carcass,c,g+w,n,HETH,2020-09-19 EOW2 HETH,Thrush
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW2,16:50,17:03,RG,Y,feather pile,f,g,35,HETH,2020-09-19 EOW2 HETH,Thrush
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW3,16:50,17:03,JO,Y,feather smear,s,w,1,unknown,2020-09-19 EOW3 unknown,
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW4,16:50,17:03,JO,N,none,n,n,n,NA,2020-09-19 EOW4 NA,
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW5,16:50,17:03,JO,Y,feather smear,s,w,1,unknown,2020-09-19 EOW5 unknown,
2020-09-19,Fall,1,Engineering Office Wing,EOW,EOW6,16:50,17:03,JO,N,none,n,n,n,NA,2020-09-19 EOW6 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC1,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC1 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC10,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC10 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC11,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC11 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC2,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC2 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC3,17:33,17:50,RG,Y,feather smear,s,w,2,unknown,2020-09-19 UVC3 unknown,
2020-09-19,Fall,1,University Centre,UVC,UVC4,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC4 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC5,17:33,17:50,RG,Y,feather smear,s,w,1,unknown,2020-09-19 UVC5 unknown,
2020-09-19,Fall,1,University Centre,UVC,UVC6,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC6 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC7,17:33,17:50,JO,Y,feather smear,s,w,1,unknown,2020-09-19 UVC7 unknown,
2020-09-19,Fall,1,University Centre,UVC,UVC7,17:33,17:50,JO,Y,feather smear,s,w,1,unknown,2020-09-19 UVC7 unknown,
2020-09-19,Fall,1,University Centre,UVC,UVC8,17:33,17:50,JO,N,none,n,n,n,NA,2020-09-19 UVC8 NA,
2020-09-19,Fall,1,University Centre,UVC,UVC9,17:33,17:50,RG,Y,feather smear,s,w,4,unknown,2020-09-19 UVC9 unknown,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB1,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB1 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB2,14:49,15:01,RG,N,none,n,n,n,NA,2020-09-20 DTB2 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB3,14:49,15:01,RG,Y,feather smear,s,w,2,unknown,2020-09-20 DTB3 unknown,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB4,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB4 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB5,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB5 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB6,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB6 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB7,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB7 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB8,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB8 NA,
2020-09-20,Fall,0,David Turpin Building,DTB,DTB9,14:49,15:01,JO,N,none,n,n,n,NA,2020-09-20 DTB9 NA,
2020-09-20,Fall,1,Engineering Office Wing,EOW,EOW4,14:52,15:07,RG,Y,feather pile,f,g,35,FOSP,2020-09-20 EOW4 FOSP,Sparrow
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA1,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA1 NA,
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA2,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA2 NA,
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA3,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA3 NA,
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA4,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA4 NA,
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA5,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA5 NA,
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA6,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA6 NA,
2020-09-20,Fall,0,Fine Arts Building,FIA,FIA7,15:08,15:17,JO,N,none,n,n,n,NA,2020-09-20 FIA7 NA,
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB1,15:22,15:41,JO,N,none,n,n,n,NA,2020-09-20 MSB1 NA,
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB2,15:22,15:41,RG,Y,collision_live,cl,g+w,1,GCKI,2020-09-20 MSB2 GCKI,Kinglet
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB3,15:22,15:41,JO,N,none,n,n,n,NA,2020-09-20 MSB3 NA,
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB4,15:22,15:41,RG,Y,feather pile,f,g+w,35,VATH,2020-09-20 MSB4 VATH,Thrush
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB5,15:22,15:41,JO,N,none,n,n,n,NA,2020-09-20 MSB5 NA,
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB6,15:22,15:41,RG,Y,feather smear,s,w,3,unknown,2020-09-20 MSB6 unknown,
2020-09-20,Fall,0,Medical Sciences Building,MSB,MSB7,15:22,15:41,JO,N,none,n,n,n,NA,2020-09-20 MSB7 NA,
2020-09-20,Fall,0,Engineering Office Wing,EOW,EOW1,15:54,16:05,RG,Y,feather smear,s,w,3,unknown,2020-09-20 EOW1 unknown,
2020-09-20,Fall,0,Engineering Office Wing,EOW,EOW2,15:54,16:05,JO,N,none,n,n,n,NA,2020-09-20 EOW2 NA,
2020-09-20,Fall,0,Engineering Office Wing,EOW,EOW3,15:54,16:05,JO,N,none,n,n,n,NA,2020-09-20 EOW3 NA,
2020-09-20,Fall,0,Engineering Office Wing,EOW,EOW5,15:54,16:05,JO,N,none,n,n,n,NA,2020-09-20 EOW5 NA,
2020-09-20,Fall,0,Engineering Office Wing,EOW,EOW6,15:54,16:05,JO,N,none,n,n,n,NA,2020-09-20 EOW6 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC1,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC1 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC10,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC10 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC11,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC11 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC2,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC2 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC3,16:14,16:31,RG,Y,feather pile,f,g,150,ZONOTRICHIA,2020-09-20 UVC3 ZONOTRICHIA,Sparrow
2020-09-20,Fall,0,University Centre,UVC,UVC4,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC4 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC5,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC5 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC6,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC6 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC7,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC7 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC8,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC8 NA,
2020-09-20,Fall,0,University Centre,UVC,UVC9,16:14,16:31,JO,N,none,n,n,n,NA,2020-09-20 UVC9 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB1,16:45,17:03,JO,N,none,n,n,n,NA,2020-09-20 MWB1 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB10,16:45,17:03,JO,N,none,n,n,n,NA,2020-09-20 MWB10 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB2,16:45,17:03,RG,Y,collision_live,cl,g+w,3,AMPI,2020-09-20 MWB2 AMPI,Pipit
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB3,16:45,17:03,JO,N,none,n,n,n,NA,2020-09-20 MWB3 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB4,16:45,17:03,JO,Y,feather smear,s,w,2,unknown,2020-09-20 MWB4 unknown,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB5,16:45,17:03,RG,Y,feather smear,s,w,3,unknown,2020-09-20 MWB5 unknown,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB6,16:45,17:03,JO,N,none,n,n,n,NA,2020-09-20 MWB6 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB7,16:45,17:03,JO,N,none,n,n,n,NA,2020-09-20 MWB7 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB8,16:45,17:03,JO,N,none,n,n,n,NA,2020-09-20 MWB8 NA,
2020-09-20,Fall,0,Michael Williams Building,MWB,MWB9,16:45,17:03,RG,Y,feather smear,s,w,8,unknown,2020-09-20 MWB9 unknown,
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA1,13:56,14:08,RG,Y,carcass,c,g,n,AMPI,2020-09-21 FIA1 AMPI,Pipit
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA2,13:56,14:08,RG,Y,feather smear,s,w,1,unknown,2020-09-21 FIA2 unknown,
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA3,13:56,14:08,JO,N,none,n,n,n,NA,2020-09-21 FIA3 NA,
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA4,13:56,14:08,JO,N,none,n,n,n,NA,2020-09-21 FIA4 NA,
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA5,13:56,14:08,RG,Y,carcass,c,g,n,HETH,2020-09-21 FIA5 HETH,Thrush
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA6,13:56,14:08,JO,Y,feather smear,s,w,2,unknown,2020-09-21 FIA6 unknown,
2020-09-21,Fall,1,Fine Arts Building,FIA,FIA7,13:56,14:08,JO,N,none,n,n,n,NA,2020-09-21 FIA7 NA,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB1,14:31,14:43,JO,N,none,n,n,n,NA,2020-09-21 MSB1 NA,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB2,14:31,14:43,RG,Y,feather smear,s,w,1,unknown,2020-09-21 MSB2 unknown,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB3,14:31,14:43,JO,N,none,n,n,n,NA,2020-09-21 MSB3 NA,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB4,14:31,14:43,JO,N,none,n,n,n,NA,2020-09-21 MSB4 NA,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB5,14:31,14:43,JO,N,none,n,n,n,NA,2020-09-21 MSB5 NA,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB6,14:31,14:43,JO,N,none,n,n,n,NA,2020-09-21 MSB6 NA,
2020-09-21,Fall,1,Medical Sciences Building,MSB,MSB7,14:31,14:43,JO,N,none,n,n,n,NA,2020-09-21 MSB7 NA,
2020-09-21,Fall,1,Engineering Office Wing,EOW,EOW1,14:52,15:07,JO,N,none,n,n,n,NA,2020-09-21 EOW1 NA,
2020-09-21,Fall,1,Engineering Office Wing,EOW,EOW2,14:52,15:07,JO,Y,feather smear,s,w,2,unknown,2020-09-21 EOW2 unknown,
2020-09-21,Fall,1,Engineering Office Wing,EOW,EOW3,14:52,15:07,RG,Y,carcass,c,g,n,FOSP,2020-09-21 EOW3 FOSP,Sparrow
2020-09-21,Fall,1,Engineering Office Wing,EOW,EOW5,14:52,15:07,JO,N,none,n,n,n,NA,2020-09-21 EOW5 NA,
2020-09-21,Fall,1,Engineering Office Wing,EOW,EOW6,14:52,15:07,JO,N,none,n,n,n,NA,2020-09-21 EOW6 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC1,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC1 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC10,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC10 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC11,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC11 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC2,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC2 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC3,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC3 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC4,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC4 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC5,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC5 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC6,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC6 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC7,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC7 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC8,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC8 NA,
2020-09-21,Fall,2,University Centre,UVC,UVC9,15:28,15:45,JO,N,none,n,n,n,NA,2020-09-21 UVC9 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB1,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB1 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB10,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB10 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB2,15:51,16:07,JO,Y,feather smear,s,w,1,unknown,2020-09-21 MWB2 unknown,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB3,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB3 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB4,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB4 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB5,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB5 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB6,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB6 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB7,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB7 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB8,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB8 NA,
2020-09-21,Fall,2,Michael Williams Building,MWB,MWB9,15:51,16:07,JO,N,none,n,n,n,NA,2020-09-21 MWB9 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB1,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB1 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB2,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB2 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB3,16:12,16:22,RG,Y,feather smear,s,w,1,unknown,2020-09-21 DTB3 unknown,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB4,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB4 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB5,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB5 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB6,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB6 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB7,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB7 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB8,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB8 NA,
2020-09-21,Fall,2,David Turpin Building,DTB,DTB9,16:12,16:22,JO,N,none,n,n,n,NA,2020-09-21 DTB9 NA,
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB1,14:37,14:46,JO,N,none,n,n,n,NA,2020-09-22 MSB1 NA,
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB2,14:37,14:46,RG,Y,feather pile,f,g,150,ORJU,2020-09-22 MSB2 ORJU,Sparrow
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB3,14:37,14:46,JO,N,none,n,n,n,NA,2020-09-22 MSB3 NA,
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB4,14:37,14:46,JO,N,none,n,n,n,NA,2020-09-22 MSB4 NA,
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB5,14:37,14:46,JO,N,none,n,n,n,NA,2020-09-22 MSB5 NA,
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB6,14:37,14:46,JO,N,none,n,n,n,NA,2020-09-22 MSB6 NA,
2020-09-22,Fall,1,Medical Sciences Building,MSB,MSB7,14:37,14:46,JO,N,none,n,n,n,NA,2020-09-22 MSB7 NA,
2020-09-22,Fall,1,Engineering Office Wing,EOW,EOW1,15:00,15:15,JO,N,none,n,n,n,NA,2020-09-22 EOW1 NA,
2020-09-22,Fall,1,Engineering Office Wing,EOW,EOW2,15:00,15:15,JO,N,none,n,n,n,NA,2020-09-22 EOW2 NA,
2020-09-22,Fall,1,Engineering Office Wing,EOW,EOW3,15:00,15:15,JO,Y,feather smear,s,w,1,unknown,2020-09-22 EOW3 unknown,
2020-09-22,Fall,1,Engineering Office Wing,EOW,EOW4,15:00,15:15,JO,N,none,n,n,n,NA,2020-09-22 EOW4 NA,
2020-09-22,Fall,1,Engineering Office Wing,EOW,EOW5,15:00,15:15,JO,N,none,n,n,n,NA,2020-09-22 EOW5 NA,
2020-09-22,Fall,1,Engineering Office Wing,EOW,EOW6,15:00,15:15,JO,Y,feather smear,s,w,1,unknown,2020-09-22 EOW6 unknown,
2020-09-22,Fall,2,University Centre,UVC,UVC1,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC1 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC10,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC10 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC11,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC11 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC2,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC2 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC3,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC3 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC4,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC4 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC5,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC5 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC6,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC6 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC7,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC7 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC8,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC8 NA,
2020-09-22,Fall,2,University Centre,UVC,UVC9,15:25,15:42,JO,N,none,n,n,n,NA,2020-09-22 UVC9 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB1,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB1 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB10,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB10 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB2,15:46,16:06,JO,Y,feather smear,s,w,3,unknown,2020-09-22 MWB2 unknown,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB2,15:46,16:06,RG,Y,feather smear,s,w,10,unknown,2020-09-22 MWB2 unknown,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB2,15:46,16:06,RG,Y,feather smear,s,w,4,unknown,2020-09-22 MWB2 unknown,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB3,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB3 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB4,15:46,16:06,JO,Y,feather smear,s,w,10,unknown,2020-09-22 MWB4 unknown,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB5,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB5 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB6,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB6 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB7,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB7 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB8,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB8 NA,
2020-09-22,Fall,2,Michael Williams Building,MWB,MWB9,15:46,16:06,JO,N,none,n,n,n,NA,2020-09-22 MWB9 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB1,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB1 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB2,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB2 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB3,16:15,16:36,JO,Y,feather smear,s,w,5,unknown,2020-09-22 DTB3 unknown,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB3,16:15,16:36,RG,Y,feather smear,s,w,1,unknown,2020-09-22 DTB3 unknown,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB4,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB4 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB5,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB5 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB6,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB6 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB7,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB7 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB8,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB8 NA,
2020-09-22,Fall,2,David Turpin Building,DTB,DTB9,16:15,16:36,JO,N,none,n,n,n,NA,2020-09-22 DTB9 NA,
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA1,16:37,16:47,JO,Y,feather smear,s,w,1,unknown,2020-09-22 FIA1 unknown,
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA2,16:37,16:47,JO,N,none,n,n,n,NA,2020-09-22 FIA2 NA,
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA3,16:37,16:47,JO,N,none,n,n,n,NA,2020-09-22 FIA3 NA,
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA4,16:37,16:47,JO,N,none,n,n,n,NA,2020-09-22 FIA4 NA,
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA5,16:37,16:47,RG,Y,feather pile,f,g,150,HETH,2020-09-22 FIA5 HETH,Thrush
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA6,16:37,16:47,JO,N,none,n,n,n,NA,2020-09-22 FIA6 NA,
2020-09-22,Fall,2,Fine Arts Building,FIA,FIA7,16:37,16:47,JO,N,none,n,n,n,NA,2020-09-22 FIA7 NA,
2020-09-23,Fall,5,Engineering Office Wing,EOW,EOW1,14:42,14:53,RG,Y,carcass,c,g,n,OCWA,2020-09-23 EOW1 OCWA,Warbler
2020-09-23,Fall,5,Engineering Office Wing,EOW,EOW2,14:42,14:53,JO,N,none,n,n,n,NA,2020-09-23 EOW2 NA,
2020-09-23,Fall,5,Engineering Office Wing,EOW,EOW3,14:42,14:53,JO,N,none,n,n,n,NA,2020-09-23 EOW3 NA,
2020-09-23,Fall,5,Engineering Office Wing,EOW,EOW4,14:42,14:53,JO,N,none,n,n,n,NA,2020-09-23 EOW4 NA,
2020-09-23,Fall,5,Engineering Office Wing,EOW,EOW5,14:42,14:53,JO,N,none,n,n,n,NA,2020-09-23 EOW5 NA,
2020-09-23,Fall,5,Engineering Office Wing,EOW,EOW6,14:42,14:53,JO,N,none,n,n,n,NA,2020-09-23 EOW6 NA,
2020-09-23,Fall,5,University Centre,UVC,UVC1,15:03,15:20,JO,N,none,n,n,n,NA,2020-09-23 UVC1 NA,
2020-09-23,Fall,5,University Centre,UVC,UVC10,15:03,15:20,JO,N,none,n,n,n,NA,2020-09-23 UVC10 NA,
