SURVEY_DATE,SEASON,SKY_CONDITION_CODE,BUILDING_NAME,BUILDING_CODE,FACADE,SURVEY_START_TIME,SURVEY_END_TIME,SURVEYOR,EVIDENCE_FOUND,TYPE_OF_COLLISION,COLLISION_TYPE_CATEGORY,GROUND_OR_WINDOW,NUMBER_OF_FEATHERS,SPECIES_ID,CODE,TAXONOMIC_GROUPING
2/2/21,Winter,2,Michael Williams Building,MWB,MWB2,,,JO,N,none,n,n,n,NA,2021-02-02 MWB2 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB3,,,JO,N,none,n,n,n,NA,2021-02-02 MWB3 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB4,,,JO,N,none,n,n,n,NA,2021-02-02 MWB4 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB5,,,JO,N,none,n,n,n,NA,2021-02-02 MWB5 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB6,,,JO,N,none,n,n,n,NA,2021-02-02 MWB6 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB7,,,JO,N,none,n,n,n,NA,2021-02-02 MWB7 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB8,,,JO,N,none,n,n,n,NA,2021-02-02 MWB8 NA,
2/2/21,Winter,2,Michael Williams Building,MWB,MWB9,,,JO,N,none,n,n,n,NA,2021-02-02 MWB9 NA,
2/2/21,Winter,2,University Centre,UVC,UVC1,,,JO,N,none,n,n,n,NA,2021-02-02 UVC1 NA,
2/2/21,Winter,2,University Centre,UVC,UVC10,,,JO,N,none,n,n,n,NA,2021-02-02 UVC10 NA,
2/2/21,Winter,2,University Centre,UVC,UVC11,,,JO,N,none,n,n,n,NA,2021-02-02 UVC11 NA,
2/2/21,Winter,2,University Centre,UVC,UVC2,,,JO,N,none,n,n,n,NA,2021-02-02 UVC2 NA,
2/2/21,Winter,2,University Centre,UVC,UVC3,,,JO,N,none,n,n,n,NA,2021-02-02 UVC3 NA,
2/2/21,Winter,2,University Centre,UVC,UVC4,,,JO,N,none,n,n,n,NA,2021-02-02 UVC4 NA,
2/2/21,Winter,2,University Centre,UVC,UVC5,,,JO,N,none,n,n,n,NA,2021-02-02 UVC5 NA,
2/2/21,Winter,2,University Centre,UVC,UVC6,,,JO,N,none,n,n,n,NA,2021-02-02 UVC6 NA,
2/2/21,Winter,2,University Centre,UVC,UVC7,,,JO,N,none,n,n,n,NA,2021-02-02 UVC7 NA,
2/2/21,Winter,2,University Centre,UVC,UVC8,,,JO,N,none,n,n,n,NA,2021-02-02 UVC8 NA,
2/2/21,Winter,2,University Centre,UVC,UVC9,,,JO,N,none,n,n,n,NA,2021-02-02 UVC9 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB1,,,JO,N,none,n,n,n,NA,2021-02-03 DTB1 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB2,,,JO,N,none,n,n,n,NA,2021-02-03 DTB2 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB3,,,JO,N,none,n,n,n,NA,2021-02-03 DTB3 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB4,,,JO,N,none,n,n,n,NA,2021-02-03 DTB4 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB5,,,JO,N,none,n,n,n,NA,2021-02-03 DTB5 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB6,,,JO,N,none,n,n,n,NA,2021-02-03 DTB6 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB7,,,JO,N,none,n,n,n,NA,2021-02-03 DTB7 NA,
2/3/21,Winter,1,David Turpin Building,DTB,DTB8,,,RG,Y,feather pile,f,g,200,AMRO,2021-02-03 DTB8 AMRO,Thrush
2/3/21,Winter,1,David Turpin Building,DTB,DTB9,,,JO,N,none,n,n,n,NA,2021-02-03 DTB9 NA,
2/3/21,Winter,1,Engineering Office Wing,EOW,EOW1,,,RG,Y,collision_live,cl,g,n,ANHU,2021-02-03 EOW1 ANHU,Hummingbird
2/3/21,Winter,1,Engineering Office Wing,EOW,EOW2,,,JO,N,none,n,n,n,NA,2021-02-03 EOW2 NA,
2/3/21,Winter,1,Engineering Office Wing,EOW,EOW3,,,JO,N,none,n,n,n,NA,2021-02-03 EOW3 NA,
2/3/21,Winter,1,Engineering Office Wing,EOW,EOW4,,,JO,N,none,n,n,n,NA,2021-02-03 EOW4 NA,
2/3/21,Winter,1,Engineering Office Wing,EOW,EOW5,,,JO,N,none,n,n,n,NA,2021-02-03 EOW5 NA,
2/3/21,Winter,1,Engineering Office Wing,EOW,EOW6,,,JO,N,none,n,n,n,NA,2021-02-03 EOW6 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA1,,,JO,N,none,n,n,n,NA,2021-02-03 FIA1 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA2,,,JO,N,none,n,n,n,NA,2021-02-03 FIA2 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA3,,,JO,N,none,n,n,n,NA,2021-02-03 FIA3 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA4,,,JO,N,none,n,n,n,NA,2021-02-03 FIA4 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA5,,,JO,N,none,n,n,n,NA,2021-02-03 FIA5 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA6,,,JO,N,none,n,n,n,NA,2021-02-03 FIA6 NA,
2/3/21,Winter,1,Fine Arts Building,FIA,FIA7,,,JO,N,none,n,n,n,NA,2021-02-03 FIA7 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB1,,,JO,N,none,n,n,n,NA,2021-02-03 MSB1 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB2,,,JO,N,none,n,n,n,NA,2021-02-03 MSB2 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB3,,,JO,N,none,n,n,n,NA,2021-02-03 MSB3 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB4,,,JO,N,none,n,n,n,NA,2021-02-03 MSB4 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB5,,,JO,N,none,n,n,n,NA,2021-02-03 MSB5 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB6,,,JO,N,none,n,n,n,NA,2021-02-03 MSB6 NA,
2/3/21,Winter,1,Medical Sciences Building,MSB,MSB7,,,JO,N,none,n,n,n,NA,2021-02-03 MSB7 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB1,,,JO,N,none,n,n,n,NA,2021-02-03 MWB1 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB10,,,JO,N,none,n,n,n,NA,2021-02-03 MWB10 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB2,,,JO,N,none,n,n,n,NA,2021-02-03 MWB2 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB3,,,JO,N,none,n,n,n,NA,2021-02-03 MWB3 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB4,,,JO,N,none,n,n,n,NA,2021-02-03 MWB4 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB5,,,JO,N,none,n,n,n,NA,2021-02-03 MWB5 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB6,,,JO,N,none,n,n,n,NA,2021-02-03 MWB6 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB7,,,JO,N,none,n,n,n,NA,2021-02-03 MWB7 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB8,,,JO,N,none,n,n,n,NA,2021-02-03 MWB8 NA,
2/3/21,Winter,1,Michael Williams Building,MWB,MWB9,,,JO,N,none,n,n,n,NA,2021-02-03 MWB9 NA,
2/3/21,Winter,1,University Centre,UVC,UVC1,,,JO,N,none,n,n,n,NA,2021-02-03 UVC1 NA,
2/3/21,Winter,1,University Centre,UVC,UVC10,,,JO,N,none,n,n,n,NA,2021-02-03 UVC10 NA,
2/3/21,Winter,1,University Centre,UVC,UVC11,,,JO,N,none,n,n,n,NA,2021-02-03 UVC11 NA,
2/3/21,Winter,1,University Centre,UVC,UVC2,,,JO,N,none,n,n,n,NA,2021-02-03 UVC2 NA,
2/3/21,Winter,1,University Centre,UVC,UVC3,,,JO,N,none,n,n,n,NA,2021-02-03 UVC3 NA,
2/3/21,Winter,1,University Centre,UVC,UVC4,,,JO,N,none,n,n,n,NA,2021-02-03 UVC4 NA,
2/3/21,Winter,1,University Centre,UVC,UVC5,,,JO,N,none,n,n,n,NA,2021-02-03 UVC5 NA,
2/3/21,Winter,1,University Centre,UVC,UVC6,,,JO,N,none,n,n,n,NA,2021-02-03 UVC6 NA,
2/3/21,Winter,1,University Centre,UVC,UVC7,,,JO,N,none,n,n,n,NA,2021-02-03 UVC7 NA,
2/3/21,Winter,1,University Centre,UVC,UVC8,,,JO,N,none,n,n,n,NA,2021-02-03 UVC8 NA,
2/3/21,Winter,1,University Centre,UVC,UVC9,,,JO,N,none,n,n,n,NA,2021-02-03 UVC9 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB1,,,JO,N,none,n,n,n,NA,2021-02-04 DTB1 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB2,,,JO,N,none,n,n,n,NA,2021-02-04 DTB2 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB3,,,JO,N,none,n,n,n,NA,2021-02-04 DTB3 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB4,,,JO,N,none,n,n,n,NA,2021-02-04 DTB4 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB5,,,JO,N,none,n,n,n,NA,2021-02-04 DTB5 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB6,,,JO,N,none,n,n,n,NA,2021-02-04 DTB6 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB7,,,JO,N,none,n,n,n,NA,2021-02-04 DTB7 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB8,,,JO,N,none,n,n,n,NA,2021-02-04 DTB8 NA,
2/4/21,Winter,5,David Turpin Building,DTB,DTB9,,,JO,N,none,n,n,n,NA,2021-02-04 DTB9 NA,
2/4/21,Winter,5,Engineering Office Wing,EOW,EOW1,,,JO,N,none,n,n,n,NA,2021-02-04 EOW1 NA,
2/4/21,Winter,5,Engineering Office Wing,EOW,EOW2,,,JO,N,none,n,n,n,NA,2021-02-04 EOW2 NA,
2/4/21,Winter,5,Engineering Office Wing,EOW,EOW3,,,JO,N,none,n,n,n,NA,2021-02-04 EOW3 NA,
2/4/21,Winter,5,Engineering Office Wing,EOW,EOW4,,,JO,N,none,n,n,n,NA,2021-02-04 EOW4 NA,
2/4/21,Winter,5,Engineering Office Wing,EOW,EOW5,,,JO,N,none,n,n,n,NA,2021-02-04 EOW5 NA,
2/4/21,Winter,5,Engineering Office Wing,EOW,EOW6,,,JO,N,none,n,n,n,NA,2021-02-04 EOW6 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA1,,,JO,N,none,n,n,n,NA,2021-02-04 FIA1 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA2,,,JO,N,none,n,n,n,NA,2021-02-04 FIA2 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA3,,,JO,N,none,n,n,n,NA,2021-02-04 FIA3 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA4,,,JO,N,none,n,n,n,NA,2021-02-04 FIA4 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA5,,,JO,N,none,n,n,n,NA,2021-02-04 FIA5 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA6,,,JO,N,none,n,n,n,NA,2021-02-04 FIA6 NA,
2/4/21,Winter,5,Fine Arts Building,FIA,FIA7,,,JO,N,none,n,n,n,NA,2021-02-04 FIA7 NA,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB1,,,JO,Y,feather smear,s,w,12,unknown,2021-02-04 MSB1 unknown,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB2,,,RG,Y,feather smear,s,w,2,unknown,2021-02-04 MSB2 unknown,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB3,,,JO,N,none,n,n,n,NA,2021-02-04 MSB3 NA,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB4,,,JO,N,none,n,n,n,NA,2021-02-04 MSB4 NA,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB5,,,JO,N,none,n,n,n,NA,2021-02-04 MSB5 NA,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB6,,,JO,N,none,n,n,n,NA,2021-02-04 MSB6 NA,
2/4/21,Winter,5,Medical Sciences Building,MSB,MSB7,,,JO,N,none,n,n,n,NA,2021-02-04 MSB7 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB1,,,JO,N,none,n,n,n,NA,2021-02-04 MWB1 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB10,,,JO,N,none,n,n,n,NA,2021-02-04 MWB10 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB2,,,JO,N,none,n,n,n,NA,2021-02-04 MWB2 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB3,,,JO,N,none,n,n,n,NA,2021-02-04 MWB3 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB4,,,JO,N,none,n,n,n,NA,2021-02-04 MWB4 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB5,,,JO,N,none,n,n,n,NA,2021-02-04 MWB5 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB6,,,JO,N,none,n,n,n,NA,2021-02-04 MWB6 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB7,,,JO,N,none,n,n,n,NA,2021-02-04 MWB7 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB8,,,JO,N,none,n,n,n,NA,2021-02-04 MWB8 NA,
2/4/21,Winter,5,Michael Williams Building,MWB,MWB9,,,JO,N,none,n,n,n,NA,2021-02-04 MWB9 NA,
2/4/21,Winter,5,University Centre,UVC,UVC1,,,JO,N,none,n,n,n,NA,2021-02-04 UVC1 NA,
2/4/21,Winter,5,University Centre,UVC,UVC10,,,JO,N,none,n,n,n,NA,2021-02-04 UVC10 NA,
2/4/21,Winter,5,University Centre,UVC,UVC11,,,JO,N,none,n,n,n,NA,2021-02-04 UVC11 NA,
2/4/21,Winter,5,University Centre,UVC,UVC2,,,JO,N,none,n,n,n,NA,2021-02-04 UVC2 NA,
2/4/21,Winter,5,University Centre,UVC,UVC3,,,JO,N,none,n,n,n,NA,2021-02-04 UVC3 NA,
2/4/21,Winter,5,University Centre,UVC,UVC4,,,JO,N,none,n,n,n,NA,2021-02-04 UVC4 NA,
2/4/21,Winter,5,University Centre,UVC,UVC5,,,JO,N,none,n,n,n,NA,2021-02-04 UVC5 NA,
2/4/21,Winter,5,University Centre,UVC,UVC6,,,JO,N,none,n,n,n,NA,2021-02-04 UVC6 NA,
2/4/21,Winter,5,University Centre,UVC,UVC7,,,JO,N,none,n,n,n,NA,2021-02-04 UVC7 NA,
2/4/21,Winter,5,University Centre,UVC,UVC8,,,JO,N,none,n,n,n,NA,2021-02-04 UVC8 NA,
2/4/21,Winter,5,University Centre,UVC,UVC9,,,JO,N,none,n,n,n,NA,2021-02-04 UVC9 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB1,,,JO,N,none,n,n,n,NA,2021-02-05 DTB1 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB2,,,JO,N,none,n,n,n,NA,2021-02-05 DTB2 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB3,,,JO,Y,feather smear,s,w,3,unknown,2021-02-05 DTB3 unknown,
2/5/21,Winter,1,David Turpin Building,DTB,DTB4,,,JO,N,none,n,n,n,NA,2021-02-05 DTB4 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB5,,,JO,N,none,n,n,n,NA,2021-02-05 DTB5 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB6,,,JO,N,none,n,n,n,NA,2021-02-05 DTB6 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB7,,,JO,N,none,n,n,n,NA,2021-02-05 DTB7 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB8,,,JO,N,none,n,n,n,NA,2021-02-05 DTB8 NA,
2/5/21,Winter,1,David Turpin Building,DTB,DTB9,,,JO,N,none,n,n,n,NA,2021-02-05 DTB9 NA,
2/5/21,Winter,1,Engineering Office Wing,EOW,EOW1,,,JO,N,none,n,n,n,NA,2021-02-05 EOW1 NA,
2/5/21,Winter,1,Engineering Office Wing,EOW,EOW2,,,JO,N,none,n,n,n,NA,2021-02-05 EOW2 NA,
2/5/21,Winter,1,Engineering Office Wing,EOW,EOW3,,,JO,N,none,n,n,n,NA,2021-02-05 EOW3 NA,
2/5/21,Winter,1,Engineering Office Wing,EOW,EOW4,,,JO,N,none,n,n,n,NA,2021-02-05 EOW4 NA,
2/5/21,Winter,1,Engineering Office Wing,EOW,EOW5,,,JO,N,none,n,n,n,NA,2021-02-05 EOW5 NA,
2/5/21,Winter,1,Engineering Office Wing,EOW,EOW6,,,JO,N,none,n,n,n,NA,2021-02-05 EOW6 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA1,,,JO,N,none,n,n,n,NA,2021-02-05 FIA1 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA2,,,JO,N,none,n,n,n,NA,2021-02-05 FIA2 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA3,,,JO,N,none,n,n,n,NA,2021-02-05 FIA3 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA4,,,JO,N,none,n,n,n,NA,2021-02-05 FIA4 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA5,,,JO,N,none,n,n,n,NA,2021-02-05 FIA5 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA6,,,JO,N,none,n,n,n,NA,2021-02-05 FIA6 NA,
2/5/21,Winter,1,Fine Arts Building,FIA,FIA7,,,JO,N,none,n,n,n,NA,2021-02-05 FIA7 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB1,,,JO,N,none,n,n,n,NA,2021-02-05 MSB1 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB2,,,JO,N,none,n,n,n,NA,2021-02-05 MSB2 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB3,,,JO,N,none,n,n,n,NA,2021-02-05 MSB3 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB4,,,JO,N,none,n,n,n,NA,2021-02-05 MSB4 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB5,,,JO,N,none,n,n,n,NA,2021-02-05 MSB5 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB6,,,JO,N,none,n,n,n,NA,2021-02-05 MSB6 NA,
2/5/21,Winter,1,Medical Sciences Building,MSB,MSB7,,,JO,N,none,n,n,n,NA,2021-02-05 MSB7 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB1,,,JO,N,none,n,n,n,NA,2021-02-05 MWB1 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB10,,,JO,N,none,n,n,n,NA,2021-02-05 MWB10 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB2,,,JO,N,none,n,n,n,NA,2021-02-05 MWB2 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB3,,,JO,N,none,n,n,n,NA,2021-02-05 MWB3 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB4,,,JO,N,none,n,n,n,NA,2021-02-05 MWB4 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB5,,,JO,N,none,n,n,n,NA,2021-02-05 MWB5 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB6,,,JO,N,none,n,n,n,NA,2021-02-05 MWB6 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB7,,,JO,N,none,n,n,n,NA,2021-02-05 MWB7 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB8,,,JO,N,none,n,n,n,NA,2021-02-05 MWB8 NA,
2/5/21,Winter,1,Michael Williams Building,MWB,MWB9,,,JO,N,none,n,n,n,NA,2021-02-05 MWB9 NA,
2/5/21,Winter,1,University Centre,UVC,UVC1,,,JO,N,none,n,n,n,NA,2021-02-05 UVC1 NA,
2/5/21,Winter,1,University Centre,UVC,UVC10,,,JO,N,none,n,n,n,NA,2021-02-05 UVC10 NA,
2/5/21,Winter,1,University Centre,UVC,UVC11,,,JO,N,none,n,n,n,NA,2021-02-05 UVC11 NA,
2/5/21,Winter,1,University Centre,UVC,UVC2,,,JO,N,none,n,n,n,NA,2021-02-05 UVC2 NA,
2/5/21,Winter,1,University Centre,UVC,UVC3,,,JO,N,none,n,n,n,NA,2021-02-05 UVC3 NA,
2/5/21,Winter,1,University Centre,UVC,UVC4,,,JO,N,none,n,n,n,NA,2021-02-05 UVC4 NA,
2/5/21,Winter,1,University Centre,UVC,UVC5,,,JO,N,none,n,n,n,NA,2021-02-05 UVC5 NA,
2/5/21,Winter,1,University Centre,UVC,UVC6,,,JO,N,none,n,n,n,NA,2021-02-05 UVC6 NA,
2/5/21,Winter,1,University Centre,UVC,UVC7,,,JO,N,none,n,n,n,NA,2021-02-05 UVC7 NA,
2/5/21,Winter,1,University Centre,UVC,UVC8,,,JO,N,none,n,n,n,NA,2021-02-05 UVC8 NA,
2/5/21,Winter,1,University Centre,UVC,UVC9,,,JO,N,none,n,n,n,NA,2021-02-05 UVC9 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB1,,,JO,N,none,n,n,n,NA,2021-02-06 DTB1 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB2,,,JO,N,none,n,n,n,NA,2021-02-06 DTB2 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB3,,,JO,N,none,n,n,n,NA,2021-02-06 DTB3 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB4,,,JO,N,none,n,n,n,NA,2021-02-06 DTB4 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB5,,,JO,N,none,n,n,n,NA,2021-02-06 DTB5 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB6,,,JO,N,none,n,n,n,NA,2021-02-06 DTB6 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB7,,,JO,N,none,n,n,n,NA,2021-02-06 DTB7 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB8,,,JO,N,none,n,n,n,NA,2021-02-06 DTB8 NA,
2/6/21,Winter,0,David Turpin Building,DTB,DTB9,,,JO,N,none,n,n,n,NA,2021-02-06 DTB9 NA,
2/6/21,Winter,0,Engineering Office Wing,EOW,EOW1,,,JO,N,none,n,n,n,NA,2021-02-06 EOW1 NA,
2/6/21,Winter,0,Engineering Office Wing,EOW,EOW2,,,JO,N,none,n,n,n,NA,2021-02-06 EOW2 NA,
2/6/21,Winter,0,Engineering Office Wing,EOW,EOW3,,,JO,N,none,n,n,n,NA,2021-02-06 EOW3 NA,
2/6/21,Winter,0,Engineering Office Wing,EOW,EOW4,,,JO,N,none,n,n,n,NA,2021-02-06 EOW4 NA,
2/6/21,Winter,0,Engineering Office Wing,EOW,EOW5,,,JO,N,none,n,n,n,NA,2021-02-06 EOW5 NA,
2/6/21,Winter,0,Engineering Office Wing,EOW,EOW6,,,JO,N,none,n,n,n,NA,2021-02-06 EOW6 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA1,,,JO,N,none,n,n,n,NA,2021-02-06 FIA1 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA2,,,JO,N,none,n,n,n,NA,2021-02-06 FIA2 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA3,,,JO,N,none,n,n,n,NA,2021-02-06 FIA3 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA4,,,JO,N,none,n,n,n,NA,2021-02-06 FIA4 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA5,,,JO,N,none,n,n,n,NA,2021-02-06 FIA5 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA6,,,JO,N,none,n,n,n,NA,2021-02-06 FIA6 NA,
2/6/21,Winter,0,Fine Arts Building,FIA,FIA7,,,JO,N,none,n,n,n,NA,2021-02-06 FIA7 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB1,,,JO,N,none,n,n,n,NA,2021-02-06 MSB1 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB2,,,JO,N,none,n,n,n,NA,2021-02-06 MSB2 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB3,,,JO,N,none,n,n,n,NA,2021-02-06 MSB3 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB4,,,JO,N,none,n,n,n,NA,2021-02-06 MSB4 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB5,,,JO,N,none,n,n,n,NA,2021-02-06 MSB5 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB6,,,JO,N,none,n,n,n,NA,2021-02-06 MSB6 NA,
2/6/21,Winter,0,Medical Sciences Building,MSB,MSB7,,,JO,N,none,n,n,n,NA,2021-02-06 MSB7 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB1,,,JO,N,none,n,n,n,NA,2021-02-06 MWB1 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB10,,,JO,N,none,n,n,n,NA,2021-02-06 MWB10 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB2,,,JO,N,none,n,n,n,NA,2021-02-06 MWB2 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB3,,,JO,N,none,n,n,n,NA,2021-02-06 MWB3 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB4,,,JO,N,none,n,n,n,NA,2021-02-06 MWB4 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB5,,,JO,N,none,n,n,n,NA,2021-02-06 MWB5 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB6,,,JO,N,none,n,n,n,NA,2021-02-06 MWB6 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB7,,,JO,N,none,n,n,n,NA,2021-02-06 MWB7 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB8,,,JO,N,none,n,n,n,NA,2021-02-06 MWB8 NA,
2/6/21,Winter,0,Michael Williams Building,MWB,MWB9,,,JO,N,none,n,n,n,NA,2021-02-06 MWB9 NA,
2/6/21,Winter,0,University Centre,UVC,UVC1,,,JO,N,none,n,n,n,NA,2021-02-06 UVC1 NA,
2/6/21,Winter,0,University Centre,UVC,UVC10,,,JO,N,none,n,n,n,NA,2021-02-06 UVC10 NA,
2/6/21,Winter,0,University Centre,UVC,UVC11,,,JO,N,none,n,n,n,NA,2021-02-06 UVC11 NA,
2/6/21,Winter,0,University Centre,UVC,UVC2,,,JO,N,none,n,n,n,NA,2021-02-06 UVC2 NA,
2/6/21,Winter,0,University Centre,UVC,UVC3,,,JO,N,none,n,n,n,NA,2021-02-06 UVC3 NA,
2/6/21,Winter,0,University Centre,UVC,UVC4,,,JO,N,none,n,n,n,NA,2021-02-06 UVC4 NA,
2/6/21,Winter,0,University Centre,UVC,UVC5,,,JO,N,none,n,n,n,NA,2021-02-06 UVC5 NA,
2/6/21,Winter,0,University Centre,UVC,UVC6,,,JO,N,none,n,n,n,NA,2021-02-06 UVC6 NA,
2/6/21,Winter,0,University Centre,UVC,UVC7,,,JO,N,none,n,n,n,NA,2021-02-06 UVC7 NA,
2/6/21,Winter,0,University Centre,UVC,UVC8,,,JO,N,none,n,n,n,NA,2021-02-06 UVC8 NA,
